CustomerID,Tenure_Months,Internet_Type,Contract,Monthly_Bill,Total_Charges,Tech_Support_Calls,Speed_Drops,Churn
CUST-2423,7,Fiber Optic,Two year,95.47,668.29,3,2,1
CUST-2424,3,DSL,One year,47.05,141.15,1,2,0
CUST-2425,53,Fiber Optic,Two year,79.22,4198.66,3,0,0
CUST-2426,56,DSL,Two year,65.06,3643.36,0,2,0
CUST-2427,15,DSL,Two year,47.23,708.45,1,2,0
CUST-2428,47,DSL,Two year,67.85,3188.95,0,3,0
CUST-2429,34,Fiber Optic,Two year,94.73,3220.82,2,3,0
CUST-2430,38,DSL,Month-to-month,39.5,1501.0,5,2,1
CUST-2431,45,Fiber Optic,One year,109.08,4908.6,3,2,1
CUST-2432,46,Fiber Optic,One year,86.63,3984.98,0,0,0
CUST-2433,8,DSL,Two year,55.14,441.12,3,1,0
CUST-2434,45,Fiber Optic,Month-to-month,84.71,3811.95,5,0,1
CUST-2435,46,DSL,Month-to-month,52.12,2397.52,4,0,1
CUST-2436,48,DSL,Two year,62.95,3021.6,4,3,1
CUST-2437,69,DSL,Month-to-month,64.08,4421.52,3,2,0
CUST-2438,12,Fiber Optic,Two year,92.86,1114.32,6,2,1
CUST-2439,18,Fiber Optic,Month-to-month,100.05,1800.9,4,3,1
CUST-2440,48,Fiber Optic,Two year,94.96,4558.08,2,3,0
CUST-2441,24,DSL,Two year,63.67,1528.08,1,1,0
CUST-2442,10,Fiber Optic,One year,90.04,900.4,5,0,0
CUST-2443,58,Fiber Optic,One year,90.34,5239.72,5,2,0
CUST-2444,52,DSL,Month-to-month,58.3,3031.6,4,0,1
CUST-2445,51,Fiber Optic,Two year,103.85,5296.35,1,3,0
CUST-2446,64,DSL,One year,59.52,3809.28,1,3,0
CUST-2447,13,Fiber Optic,One year,76.95,1000.35,4,0,0
CUST-2448,64,Fiber Optic,One year,82.35,5270.4,5,3,0
CUST-2449,17,Fiber Optic,One year,93.15,1583.55,1,0,0
CUST-2450,6,DSL,Two year,66.56,399.36,1,2,0
CUST-2451,60,DSL,Two year,67.8,4068.0,4,0,0
CUST-2452,60,Fiber Optic,Month-to-month,75.24,4514.4,1,1,0
CUST-2453,39,DSL,Two year,64.27,2506.53,3,2,0
CUST-2454,32,DSL,One year,42.3,1353.6,1,3,0
CUST-2455,44,Fiber Optic,Month-to-month,108.92,4792.48,3,1,0
CUST-2456,37,DSL,One year,68.8,2545.6,0,0,0
CUST-2457,61,DSL,Month-to-month,50.63,3088.43,5,2,1
CUST-2458,14,Fiber Optic,Two year,85.66,1199.24,2,0,0
CUST-2459,5,DSL,Two year,55.54,277.7,6,1,0
CUST-2460,35,Fiber Optic,Month-to-month,99.67,3488.45,4,0,1
CUST-2461,67,Fiber Optic,Month-to-month,94.2,6311.4,4,3,1
CUST-2462,63,Fiber Optic,One year,76.45,4816.35,5,1,0
CUST-2463,33,Fiber Optic,Two year,93.67,3091.11,4,0,0
CUST-2464,55,DSL,One year,62.04,3412.2,4,1,1
CUST-2465,61,DSL,Month-to-month,67.14,4095.54,5,3,0
CUST-2466,26,DSL,Two year,63.95,1662.7,5,1,1
CUST-2467,68,Fiber Optic,One year,90.18,6132.24,5,2,0
CUST-2468,67,DSL,Two year,47.11,3156.37,4,0,1
CUST-2469,15,Fiber Optic,Month-to-month,94.11,1411.65,5,2,1
CUST-2470,70,Fiber Optic,Two year,95.92,6714.4,2,1,0
CUST-2471,14,Fiber Optic,Month-to-month,88.21,1234.94,2,2,0
CUST-2472,29,DSL,One year,47.18,1368.22,0,1,0
CUST-2473,71,DSL,Month-to-month,38.96,2766.16,5,0,0
CUST-2474,26,Fiber Optic,Two year,89.57,2328.82,0,2,0
CUST-2475,72,Fiber Optic,One year,98.08,7061.76,1,3,0
CUST-2476,1,Fiber Optic,Two year,107.6,107.6,7,2,1
CUST-2477,3,DSL,One year,67.58,202.74,4,3,0
CUST-2478,67,DSL,Month-to-month,48.06,3220.02,1,1,1
CUST-2479,52,DSL,One year,57.68,2999.36,3,1,0
CUST-2480,1,DSL,Month-to-month,40.35,40.35,4,1,1
CUST-2481,72,DSL,One year,65.6,4723.2,4,1,0
CUST-2482,31,Fiber Optic,One year,100.86,3126.66,2,3,1
CUST-2483,42,Fiber Optic,Two year,84.93,3567.06,5,0,1
CUST-2484,38,DSL,Two year,53.04,2015.52,4,3,0
CUST-2485,53,Fiber Optic,Two year,94.19,4992.07,1,2,0
CUST-2486,30,Fiber Optic,Month-to-month,93.16,2794.8,4,0,1
CUST-2487,71,DSL,Two year,41.18,2923.78,2,3,0
CUST-2488,41,Fiber Optic,Month-to-month,103.52,4244.32,1,0,0
CUST-2489,67,Fiber Optic,Month-to-month,97.21,6513.07,5,3,1
CUST-2490,63,Fiber Optic,Two year,90.05,5673.15,5,0,0
CUST-2491,64,DSL,Month-to-month,61.22,3918.08,1,0,0
CUST-2492,21,Fiber Optic,One year,101.72,2136.12,2,2,0
CUST-2493,45,Fiber Optic,Month-to-month,85.64,3853.8,3,0,1
CUST-2494,59,DSL,One year,50.05,2952.95,5,3,0
CUST-2495,41,DSL,Month-to-month,39.52,1620.32,2,3,1
CUST-2496,9,DSL,Two year,69.79,628.11,2,2,0
CUST-2497,56,DSL,Month-to-month,54.26,3038.56,3,3,0
CUST-2498,40,Fiber Optic,Two year,108.2,4328.0,1,1,1
CUST-2499,10,Fiber Optic,Two year,84.03,840.3,8,3,0
CUST-2500,69,DSL,One year,65.5,4519.5,3,0,0
CUST-2501,9,DSL,Month-to-month,45.48,409.32,2,1,0
CUST-2502,15,DSL,Two year,57.19,857.85,3,3,0
CUST-2503,23,Fiber Optic,One year,75.89,1745.47,4,2,0
CUST-2504,62,Fiber Optic,One year,99.76,6185.12,3,0,0
CUST-2505,38,Fiber Optic,One year,75.71,2876.98,3,2,0
CUST-2506,67,DSL,Two year,48.73,3264.91,3,0,0
CUST-2507,42,Fiber Optic,One year,81.42,3419.64,5,0,0
CUST-2508,54,Fiber Optic,Month-to-month,81.71,4412.34,2,0,0
CUST-2509,66,Fiber Optic,Month-to-month,79.19,5226.54,0,0,0
CUST-2510,68,DSL,Two year,53.65,3648.2,5,3,1
CUST-2511,1,Fiber Optic,Month-to-month,93.1,93.1,2,2,0
CUST-2512,12,DSL,Two year,53.58,642.96,4,2,1
CUST-2513,23,DSL,Month-to-month,59.99,1379.77,4,1,1
CUST-2514,41,DSL,One year,47.3,1939.3,2,1,0
CUST-2515,20,DSL,Two year,56.72,1134.4,5,2,0
CUST-2516,15,Fiber Optic,Two year,81.23,1218.45,1,2,0
CUST-2517,31,Fiber Optic,One year,98.15,3042.65,3,1,0
CUST-2518,56,DSL,Two year,55.12,3086.72,3,1,0
CUST-2519,3,DSL,Month-to-month,38.72,116.16,6,2,0
CUST-2520,9,DSL,Month-to-month,39.05,351.45,3,0,0
CUST-2521,13,Fiber Optic,Two year,88.19,1146.47,2,0,0
CUST-2522,38,Fiber Optic,One year,100.08,3803.04,0,2,0
CUST-2523,36,Fiber Optic,Two year,106.46,3832.56,5,2,1
CUST-2524,36,Fiber Optic,One year,106.07,3818.52,1,3,0
CUST-2525,23,Fiber Optic,One year,90.19,2074.37,5,0,1
CUST-2526,10,DSL,Two year,56.1,561.0,1,3,0
CUST-2527,62,DSL,One year,47.51,2945.62,4,2,1
CUST-2528,66,Fiber Optic,Two year,79.8,5266.8,4,2,0
CUST-2529,3,Fiber Optic,Two year,98.46,295.38,6,3,0
CUST-2530,8,DSL,One year,37.25,298.0,5,0,0
CUST-2531,43,Fiber Optic,One year,87.04,3742.72,4,1,0
CUST-2532,8,Fiber Optic,Two year,101.83,814.64,8,0,0
CUST-2533,51,Fiber Optic,Month-to-month,101.11,5156.61,1,3,1
CUST-2534,55,DSL,Month-to-month,65.97,3628.35,5,2,1
CUST-2535,43,Fiber Optic,Two year,82.69,3555.67,3,0,0
CUST-2536,47,DSL,Month-to-month,38.95,1830.65,2,3,0
CUST-2537,37,DSL,One year,39.49,1461.13,5,2,0
CUST-2538,8,DSL,One year,45.4,363.2,8,1,0
CUST-2539,56,DSL,Month-to-month,51.66,2892.96,0,0,0
CUST-2540,40,Fiber Optic,One year,81.35,3254.0,2,1,0
CUST-2541,49,Fiber Optic,Month-to-month,94.93,4651.57,4,1,0
CUST-2542,38,Fiber Optic,Month-to-month,107.58,4088.04,3,3,1
CUST-2543,5,DSL,Two year,47.76,238.8,7,3,1
CUST-2544,15,Fiber Optic,Month-to-month,85.32,1279.8,4,2,1
CUST-2545,33,Fiber Optic,One year,76.94,2539.02,4,1,0
CUST-2546,12,DSL,Two year,63.29,759.48,6,2,0
CUST-2547,45,Fiber Optic,Month-to-month,100.9,4540.5,1,3,1
CUST-2548,68,DSL,One year,66.45,4518.6,3,0,0
CUST-2549,52,Fiber Optic,Month-to-month,103.56,5385.12,2,3,0
CUST-2550,52,Fiber Optic,One year,92.82,4826.64,2,2,0
CUST-2551,4,Fiber Optic,One year,77.22,308.88,4,1,0
CUST-2552,58,DSL,Two year,43.34,2513.72,4,3,0
CUST-2553,47,Fiber Optic,Two year,104.12,4893.64,5,3,1
CUST-2554,69,Fiber Optic,Month-to-month,78.3,5402.7,4,1,1
CUST-2555,29,DSL,Two year,66.3,1922.7,2,3,0
CUST-2556,22,Fiber Optic,Month-to-month,99.34,2185.48,3,0,0
CUST-2557,56,Fiber Optic,Month-to-month,76.51,4284.56,1,3,0
CUST-2558,10,Fiber Optic,One year,84.29,842.9,2,2,0
CUST-2559,66,DSL,Two year,49.01,3234.66,4,3,1
CUST-2560,42,Fiber Optic,One year,101.05,4244.1,5,2,0
CUST-2561,47,DSL,Two year,43.79,2058.13,2,1,0
CUST-2562,71,Fiber Optic,Two year,104.06,7388.26,1,2,0
CUST-2563,5,DSL,Two year,42.27,211.35,3,3,0
CUST-2564,22,DSL,Two year,47.69,1049.18,5,3,0
CUST-2565,46,DSL,Month-to-month,39.14,1800.44,0,1,0
CUST-2566,37,DSL,Two year,53.11,1965.07,2,2,0
CUST-2567,26,DSL,Month-to-month,55.35,1439.1,2,2,1
CUST-2568,19,DSL,One year,51.29,974.51,3,0,0
CUST-2569,37,Fiber Optic,One year,96.17,3558.29,2,3,0
CUST-2570,43,DSL,One year,52.72,2266.96,3,0,0
CUST-2571,37,Fiber Optic,Two year,85.39,3159.43,3,3,0
CUST-2572,28,Fiber Optic,One year,86.38,2418.64,3,0,0
CUST-2573,1,Fiber Optic,Two year,103.15,103.15,4,0,0
CUST-2574,23,Fiber Optic,Two year,81.47,1873.81,0,2,0
CUST-2575,19,DSL,One year,54.18,1029.42,0,0,0
CUST-2576,42,Fiber Optic,Month-to-month,96.21,4040.82,0,3,1
CUST-2577,40,DSL,Month-to-month,58.62,2344.8,4,0,1
CUST-2578,70,Fiber Optic,One year,86.41,6048.7,4,3,0
CUST-2579,19,DSL,One year,39.23,745.37,0,0,0
CUST-2580,30,Fiber Optic,Month-to-month,82.57,2477.1,0,3,1
CUST-2581,34,Fiber Optic,Two year,77.32,2628.88,4,0,1
CUST-2582,2,DSL,One year,43.44,86.88,8,3,0
CUST-2583,44,Fiber Optic,Two year,99.06,4358.64,5,3,1
CUST-2584,36,Fiber Optic,Two year,100.39,3614.04,2,0,0
CUST-2585,27,DSL,One year,48.83,1318.41,3,0,0
CUST-2586,60,DSL,Two year,37.03,2221.8,3,3,0
CUST-2587,40,DSL,Two year,39.94,1597.6,3,0,0
CUST-2588,4,Fiber Optic,Month-to-month,80.21,320.84,0,2,0
CUST-2589,51,DSL,One year,57.63,2939.13,2,0,0
CUST-2590,16,Fiber Optic,One year,90.02,1440.32,3,2,0
CUST-2591,11,Fiber Optic,Month-to-month,102.81,1130.91,2,2,0
CUST-2592,3,Fiber Optic,Two year,77.34,232.02,7,1,0
CUST-2593,58,Fiber Optic,Two year,80.74,4682.92,5,2,0
CUST-2594,53,DSL,One year,58.34,3092.02,5,2,0
CUST-2595,53,Fiber Optic,Two year,107.08,5675.24,4,3,1
CUST-2596,39,DSL,One year,64.89,2530.71,1,3,1
CUST-2597,50,DSL,Two year,60.93,3046.5,3,3,0
CUST-2598,40,Fiber Optic,Month-to-month,75.98,3039.2,1,2,0
CUST-2599,49,Fiber Optic,One year,105.7,5179.3,2,0,0
CUST-2600,35,Fiber Optic,Month-to-month,87.42,3059.7,0,1,1
CUST-2601,36,Fiber Optic,Month-to-month,78.81,2837.16,0,2,1
CUST-2602,25,Fiber Optic,Two year,97.99,2449.75,2,1,0
CUST-2603,59,Fiber Optic,Month-to-month,84.24,4970.16,5,0,0
CUST-2604,48,DSL,One year,64.68,3104.64,0,2,0
CUST-2605,30,DSL,Two year,42.19,1265.7,3,2,0
CUST-2606,49,Fiber Optic,Two year,88.6,4341.4,0,0,0
CUST-2607,42,DSL,Month-to-month,50.27,2111.34,1,2,1
CUST-2608,65,Fiber Optic,Two year,84.13,5468.45,2,3,0
CUST-2609,66,DSL,Month-to-month,43.01,2838.66,0,0,0
CUST-2610,32,DSL,Two year,40.98,1311.36,0,2,0
CUST-2611,42,Fiber Optic,One year,96.61,4057.62,5,2,1
CUST-2612,50,Fiber Optic,Month-to-month,85.0,4250.0,4,1,0
CUST-2613,71,Fiber Optic,Two year,81.34,5775.14,3,0,0
CUST-2614,49,DSL,Two year,62.91,3082.59,0,3,0
CUST-2615,7,DSL,One year,64.05,448.35,6,2,0
CUST-2616,1,DSL,One year,65.24,65.24,1,1,0
CUST-2617,36,Fiber Optic,Month-to-month,88.84,3198.24,3,2,0
CUST-2618,17,Fiber Optic,One year,85.62,1455.54,2,2,0
CUST-2619,26,DSL,Month-to-month,44.18,1148.68,1,2,0
CUST-2620,44,DSL,Month-to-month,67.4,2965.6,5,2,1
CUST-2621,21,DSL,Two year,46.71,980.91,4,2,1
CUST-2622,2,Fiber Optic,One year,106.73,213.46,3,2,0
CUST-2623,17,Fiber Optic,Two year,91.48,1555.16,0,0,0
CUST-2624,32,DSL,One year,45.14,1444.48,3,1,0
CUST-2625,2,Fiber Optic,One year,102.45,204.9,2,0,0
CUST-2626,7,DSL,Month-to-month,48.8,341.6,5,3,1
CUST-2627,2,DSL,One year,41.11,82.22,0,2,0
CUST-2628,59,Fiber Optic,Two year,76.14,4492.26,0,1,0
CUST-2629,43,DSL,Month-to-month,53.46,2298.78,1,1,0
CUST-2630,66,Fiber Optic,Month-to-month,109.89,7252.74,5,3,0
CUST-2631,11,DSL,One year,39.81,437.91,8,0,0
CUST-2632,50,DSL,Month-to-month,38.74,1937.0,1,0,0
CUST-2633,11,DSL,Two year,59.15,650.65,3,1,0
CUST-2634,72,Fiber Optic,Two year,86.52,6229.44,0,0,0
CUST-2635,25,Fiber Optic,Month-to-month,92.43,2310.75,1,1,1
CUST-2636,16,Fiber Optic,Two year,84.26,1348.16,5,1,1
CUST-2637,70,Fiber Optic,One year,109.6,7672.0,3,0,0
CUST-2638,24,Fiber Optic,One year,76.11,1826.64,3,2,0
CUST-2639,60,Fiber Optic,Month-to-month,87.0,5220.0,1,1,1
CUST-2640,3,Fiber Optic,Month-to-month,88.93,266.79,8,2,1
CUST-2641,11,Fiber Optic,One year,94.51,1039.61,4,3,0
CUST-2642,65,DSL,Two year,59.07,3839.55,4,1,0
CUST-2643,60,DSL,Two year,50.54,3032.4,1,3,0
CUST-2644,10,DSL,Month-to-month,46.17,461.7,1,0,1
CUST-2645,63,Fiber Optic,One year,86.69,5461.47,5,2,0
CUST-2646,19,Fiber Optic,Month-to-month,79.03,1501.57,4,2,0
CUST-2647,58,Fiber Optic,One year,97.51,5655.58,4,2,0
CUST-2648,30,Fiber Optic,Two year,99.87,2996.1,3,1,0
CUST-2649,20,Fiber Optic,Month-to-month,106.33,2126.6,5,1,1
CUST-2650,1,Fiber Optic,One year,101.22,101.22,5,3,1
CUST-2651,8,Fiber Optic,One year,76.04,608.32,4,2,1
CUST-2652,48,DSL,Month-to-month,48.8,2342.4,2,3,1
CUST-2653,52,DSL,Month-to-month,63.21,3286.92,2,1,0
CUST-2654,47,Fiber Optic,One year,105.88,4976.36,5,3,1
CUST-2655,23,Fiber Optic,Month-to-month,84.59,1945.57,3,3,1
CUST-2656,22,Fiber Optic,Two year,104.54,2299.88,1,1,0
CUST-2657,47,DSL,Month-to-month,51.87,2437.89,4,1,1
CUST-2658,40,DSL,One year,47.49,1899.6,1,0,0
CUST-2659,2,DSL,One year,45.75,91.5,5,1,0
CUST-2660,23,DSL,Month-to-month,51.9,1193.7,1,3,0
CUST-2661,33,DSL,Month-to-month,37.47,1236.51,3,2,0
CUST-2662,10,Fiber Optic,Two year,75.64,756.4,2,0,0
CUST-2663,14,DSL,One year,47.1,659.4,5,0,0
CUST-2664,21,Fiber Optic,One year,86.35,1813.35,5,1,0
CUST-2665,71,Fiber Optic,One year,96.39,6843.69,0,1,0
CUST-2666,26,Fiber Optic,One year,76.6,1991.6,0,0,0
CUST-2667,36,Fiber Optic,One year,105.37,3793.32,4,1,1
CUST-2668,38,DSL,Month-to-month,47.66,1811.08,2,0,0
CUST-2669,8,Fiber Optic,Month-to-month,91.65,733.2,8,1,0
CUST-2670,41,Fiber Optic,Month-to-month,105.21,4313.61,3,0,1
CUST-2671,58,DSL,One year,46.06,2671.48,3,1,0
CUST-2672,28,DSL,Month-to-month,46.34,1297.52,1,1,0
CUST-2673,8,DSL,One year,68.81,550.48,7,1,1
CUST-2674,8,Fiber Optic,Two year,78.88,631.04,6,0,1
CUST-2675,66,DSL,One year,50.45,3329.7,3,1,0
CUST-2676,23,Fiber Optic,Month-to-month,106.13,2440.99,5,3,1
CUST-2677,21,DSL,One year,37.72,792.12,1,1,0
CUST-2678,67,Fiber Optic,One year,94.56,6335.52,3,2,0
CUST-2679,58,DSL,One year,39.78,2307.24,5,2,0
CUST-2680,13,Fiber Optic,Two year,89.05,1157.65,5,3,0
CUST-2681,28,Fiber Optic,One year,101.83,2851.24,5,1,0
CUST-2682,34,DSL,One year,55.86,1899.24,1,1,0
CUST-2683,17,DSL,Month-to-month,46.36,788.12,1,3,0
CUST-2684,24,DSL,One year,48.31,1159.44,0,0,1
CUST-2685,21,Fiber Optic,Two year,75.14,1577.94,1,2,0
CUST-2686,28,Fiber Optic,One year,105.51,2954.28,1,1,0
CUST-2687,41,DSL,Two year,58.88,2414.08,2,3,0
CUST-2688,68,DSL,One year,59.81,4067.08,5,1,0
CUST-2689,64,Fiber Optic,One year,75.6,4838.4,2,3,0
CUST-2690,71,Fiber Optic,Two year,82.8,5878.8,0,1,0
CUST-2691,42,Fiber Optic,Month-to-month,82.73,3474.66,1,3,0
CUST-2692,66,Fiber Optic,Two year,84.21,5557.86,2,3,0
CUST-2693,15,DSL,Two year,36.55,548.25,2,2,0
CUST-2694,46,Fiber Optic,Two year,107.86,4961.56,5,3,1
CUST-2695,16,Fiber Optic,Two year,100.74,1611.84,2,0,0
CUST-2696,23,DSL,One year,61.02,1403.46,3,1,1
CUST-2697,6,DSL,Two year,60.0,360.0,6,2,0
CUST-2698,37,DSL,One year,56.66,2096.42,1,3,0
CUST-2699,39,DSL,Month-to-month,64.79,2526.81,0,2,0
CUST-2700,58,Fiber Optic,Two year,93.28,5410.24,1,1,0
CUST-2701,64,Fiber Optic,One year,103.16,6602.24,0,2,0
CUST-2702,52,DSL,Month-to-month,56.68,2947.36,5,3,0
CUST-2703,38,Fiber Optic,Two year,90.37,3434.06,1,3,0
CUST-2704,53,Fiber Optic,Month-to-month,104.85,5557.05,5,1,1
CUST-2705,53,DSL,Two year,68.37,3623.61,3,0,0
CUST-2706,39,DSL,One year,67.34,2626.26,4,1,0
CUST-2707,33,DSL,One year,56.39,1860.87,2,3,0
CUST-2708,66,DSL,Two year,40.9,2699.4,3,2,0
CUST-2709,30,Fiber Optic,Month-to-month,108.56,3256.8,0,1,0
CUST-2710,45,Fiber Optic,Month-to-month,102.59,4616.55,3,2,0
CUST-2711,40,DSL,Month-to-month,61.13,2445.2,1,3,0
CUST-2712,57,DSL,Two year,49.28,2808.96,5,0,0
CUST-2713,21,DSL,Two year,40.04,840.84,5,1,0
CUST-2714,57,DSL,Two year,57.03,3250.71,4,3,1
CUST-2715,60,DSL,Month-to-month,64.07,3844.2,1,0,0
CUST-2716,43,DSL,One year,42.2,1814.6,0,3,0
CUST-2717,42,Fiber Optic,Month-to-month,103.12,4331.04,5,0,1
CUST-2718,19,Fiber Optic,Month-to-month,106.19,2017.61,0,0,1
CUST-2719,7,DSL,Month-to-month,67.76,474.32,3,2,0
CUST-2720,42,Fiber Optic,One year,109.61,4603.62,1,3,0
CUST-2721,27,Fiber Optic,One year,101.29,2734.83,2,0,0
CUST-2722,14,DSL,Two year,57.05,798.7,3,3,0
CUST-2723,61,Fiber Optic,Two year,91.88,5604.68,4,1,0
CUST-2724,16,DSL,Month-to-month,46.19,739.04,5,2,1
CUST-2725,70,DSL,Month-to-month,66.08,4625.6,4,1,1
CUST-2726,52,Fiber Optic,One year,98.67,5130.84,5,0,0
CUST-2727,20,Fiber Optic,One year,94.01,1880.2,1,2,0
CUST-2728,34,Fiber Optic,Two year,79.02,2686.68,3,2,0
CUST-2729,25,DSL,Month-to-month,53.12,1328.0,5,1,1
CUST-2730,5,Fiber Optic,Month-to-month,76.6,383.0,0,1,0
CUST-2731,45,Fiber Optic,One year,82.5,3712.5,4,2,0
CUST-2732,20,DSL,One year,42.67,853.4,1,3,0
CUST-2733,10,DSL,One year,36.85,368.5,7,3,0
CUST-2734,2,DSL,Two year,67.61,135.22,4,1,0
CUST-2735,14,Fiber Optic,Two year,107.03,1498.42,5,2,1
CUST-2736,37,DSL,One year,61.42,2272.54,5,0,1
CUST-2737,23,DSL,Two year,66.15,1521.45,3,2,0
CUST-2738,69,Fiber Optic,Month-to-month,81.24,5605.56,0,3,1
CUST-2739,5,DSL,Month-to-month,44.21,221.05,3,3,0
CUST-2740,56,DSL,Two year,63.99,3583.44,0,2,0
CUST-2741,47,DSL,Two year,53.83,2530.01,3,0,1
CUST-2742,36,Fiber Optic,Month-to-month,91.45,3292.2,0,0,1
CUST-2743,39,Fiber Optic,Two year,107.95,4210.05,4,1,0
CUST-2744,62,DSL,Two year,43.16,2675.92,3,3,0
CUST-2745,42,Fiber Optic,One year,97.37,4089.54,1,0,0
CUST-2746,48,Fiber Optic,One year,88.0,4224.0,3,2,0
CUST-2747,41,Fiber Optic,Month-to-month,87.05,3569.05,2,2,0
CUST-2748,69,DSL,Month-to-month,36.65,2528.85,2,3,1
CUST-2749,10,DSL,One year,58.09,580.9,8,3,1
CUST-2750,59,Fiber Optic,Two year,106.32,6272.88,3,1,0
CUST-2751,47,DSL,One year,62.85,2953.95,2,2,0
CUST-2752,36,DSL,Month-to-month,39.84,1434.24,4,3,1
CUST-2753,50,DSL,One year,44.07,2203.5,1,3,0
CUST-2754,9,DSL,Month-to-month,47.99,431.91,5,3,0
CUST-2755,1,Fiber Optic,Two year,98.31,98.31,4,1,1
CUST-2756,46,DSL,Month-to-month,63.65,2927.9,0,2,0
CUST-2757,8,DSL,One year,42.76,342.08,4,0,1
CUST-2758,68,DSL,One year,53.21,3618.28,4,0,0
CUST-2759,38,Fiber Optic,Two year,108.66,4129.08,3,1,1
CUST-2760,71,DSL,Two year,36.01,2556.71,1,2,0
CUST-2761,33,DSL,One year,64.33,2122.89,3,2,0
CUST-2762,41,DSL,Two year,42.74,1752.34,1,2,0
CUST-2763,38,DSL,Two year,59.95,2278.1,4,3,0
CUST-2764,70,DSL,Month-to-month,47.57,3329.9,5,0,0
CUST-2765,45,DSL,Two year,53.16,2392.2,1,3,0
CUST-2766,48,Fiber Optic,Month-to-month,98.33,4719.84,3,0,0
CUST-2767,49,Fiber Optic,Two year,107.2,5252.8,0,1,0
CUST-2768,31,DSL,Month-to-month,59.98,1859.38,3,0,0
CUST-2769,69,Fiber Optic,One year,93.15,6427.35,5,1,0
CUST-2770,29,Fiber Optic,Two year,84.62,2453.98,1,3,0
CUST-2771,53,DSL,Two year,46.77,2478.81,5,3,1
CUST-2772,24,DSL,Month-to-month,44.3,1063.2,5,0,1
CUST-2773,2,Fiber Optic,Month-to-month,109.02,218.04,3,1,1
CUST-2774,27,DSL,One year,38.09,1028.43,2,2,0
CUST-2775,12,DSL,One year,45.46,545.52,7,2,1
CUST-2776,66,DSL,One year,39.41,2601.06,0,2,0
CUST-2777,44,DSL,One year,62.02,2728.88,4,3,0
CUST-2778,61,Fiber Optic,One year,89.81,5478.41,3,3,0
CUST-2779,38,DSL,One year,39.15,1487.7,3,2,0
CUST-2780,48,DSL,One year,42.37,2033.76,5,2,0
CUST-2781,39,DSL,One year,49.34,1924.26,3,2,1
CUST-2782,9,DSL,Month-to-month,55.4,498.6,6,3,1
CUST-2783,51,DSL,Month-to-month,53.19,2712.69,0,1,0
CUST-2784,40,Fiber Optic,Month-to-month,79.76,3190.4,2,0,0
CUST-2785,40,DSL,Month-to-month,36.0,1440.0,1,0,0
CUST-2786,65,Fiber Optic,Month-to-month,93.32,6065.8,1,1,1
CUST-2787,10,DSL,One year,44.67,446.7,0,1,1
CUST-2788,67,Fiber Optic,One year,105.53,7070.51,4,3,0
CUST-2789,43,DSL,One year,67.13,2886.59,3,2,0
CUST-2790,13,DSL,One year,35.67,463.71,1,1,0
CUST-2791,40,Fiber Optic,Two year,95.06,3802.4,0,3,0
CUST-2792,69,Fiber Optic,Two year,93.83,6474.27,2,1,0
CUST-2793,69,Fiber Optic,One year,104.97,7242.93,3,0,1
CUST-2794,57,DSL,Month-to-month,36.13,2059.41,2,2,0
CUST-2795,1,Fiber Optic,Month-to-month,84.07,84.07,3,0,0
CUST-2796,2,Fiber Optic,Two year,90.36,180.72,3,2,0
CUST-2797,61,DSL,Month-to-month,62.82,3832.02,3,3,0
CUST-2798,20,DSL,Two year,61.62,1232.4,4,2,0
CUST-2799,49,DSL,One year,40.89,2003.61,2,2,0
CUST-2800,33,DSL,Two year,53.24,1756.92,5,2,0
CUST-2801,45,Fiber Optic,Month-to-month,99.12,4460.4,3,0,1
CUST-2802,49,DSL,Two year,55.02,2695.98,0,1,0
CUST-2803,36,DSL,Two year,37.89,1364.04,4,2,0
CUST-2804,1,DSL,One year,65.72,65.72,0,3,0
CUST-2805,57,DSL,Month-to-month,59.98,3418.86,0,1,1
CUST-2806,6,DSL,One year,37.62,225.72,4,2,1
CUST-2807,44,DSL,One year,55.42,2438.48,5,1,0
CUST-2808,33,DSL,Month-to-month,63.78,2104.74,4,1,0
CUST-2809,65,Fiber Optic,Two year,83.38,5419.7,2,3,0
CUST-2810,58,Fiber Optic,One year,90.01,5220.58,3,3,0
CUST-2811,28,Fiber Optic,Two year,93.96,2630.88,3,2,0
CUST-2812,31,DSL,Month-to-month,62.73,1944.63,5,0,1
CUST-2813,60,Fiber Optic,Month-to-month,102.61,6156.6,1,2,0
CUST-2814,18,Fiber Optic,One year,102.56,1846.08,5,0,0
CUST-2815,44,Fiber Optic,Month-to-month,104.62,4603.28,5,2,1
CUST-2816,31,Fiber Optic,One year,90.8,2814.8,5,1,0
CUST-2817,41,Fiber Optic,One year,89.78,3680.98,3,0,0
CUST-2818,44,Fiber Optic,One year,108.82,4788.08,5,0,1
CUST-2819,50,DSL,Month-to-month,36.22,1811.0,3,3,0
CUST-2820,9,DSL,Month-to-month,60.17,541.53,8,2,0
CUST-2821,14,Fiber Optic,Two year,99.65,1395.1,0,1,1
CUST-2822,26,DSL,Month-to-month,54.39,1414.14,5,1,0
CUST-2823,27,DSL,One year,49.96,1348.92,2,1,0
CUST-2824,1,Fiber Optic,Two year,93.3,93.3,1,0,0
CUST-2825,68,DSL,Month-to-month,69.09,4698.12,0,3,0
CUST-2826,13,DSL,One year,39.77,517.01,1,3,0
CUST-2827,21,DSL,One year,65.25,1370.25,3,3,0
